Simulation,Hand,Flop,Turn,River,Player Hand,Community Cards
4637,100.0,0.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4638,100.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4639,100.0,0.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4640,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4641,0.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4642,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4643,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4644,0.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4645,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4646,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4647,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4648,100.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4649,0.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4650,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4651,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4652,100.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4653,100.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4654,0.0,0.0,0.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4655,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4656,100.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4657,100.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4658,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4659,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4660,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4661,100.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4662,100.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4663,0.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4664,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4665,100.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4666,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4667,100.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4668,100.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4669,100.0,0.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4670,100.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4671,0.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4672,100.0,100.0,0.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4673,100.0,0.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4674,100.0,0.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4675,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4676,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4677,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4678,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4679,0.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4680,100.0,0.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4681,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4682,100.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4683,0.0,0.0,0.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4684,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4685,100.0,0.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4686,100.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4687,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4688,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4689,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4690,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4691,0.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4692,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4693,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4694,0.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4695,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4696,100.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4697,0.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4698,0.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4699,100.0,0.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4700,0.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4701,100.0,0.0,0.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4702,0.0,0.0,0.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4703,100.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4704,0.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4705,0.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4706,100.0,0.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4707,100.0,100.0,0.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4708,100.0,100.0,0.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4709,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4710,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4711,100.0,0.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4712,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4713,100.0,0.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4714,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4715,0.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4716,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4717,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4718,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4719,100.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4720,0.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4721,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4722,0.0,100.0,0.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4723,0.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4724,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4725,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4726,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4727,100.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4728,0.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4729,0.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4730,100.0,0.0,0.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4731,0.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4732,100.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4733,0.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4734,100.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4735,0.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4736,0.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4737,100.0,0.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4738,0.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4739,0.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4740,100.0,100.0,0.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4741,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4742,0.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4743,0.0,0.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4744,0.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4745,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4746,100.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4747,0.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4748,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4749,100.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4750,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4751,100.0,0.0,0.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4752,0.0,0.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4753,0.0,0.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4754,0.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4755,100.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4756,100.0,0.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4757,100.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4758,0.0,100.0,0.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4759,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4760,0.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4761,0.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4762,100.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4763,0.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4764,0.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4765,0.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4766,0.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4767,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4768,0.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4769,100.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4770,100.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4771,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4772,0.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4773,0.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4774,0.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4775,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4776,0.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4777,0.0,0.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4778,100.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4779,0.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4780,0.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4781,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4782,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4783,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4784,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4785,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4786,100.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4787,100.0,0.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4788,0.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4789,0.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4790,0.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4791,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4792,100.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4793,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4794,100.0,100.0,100.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4795,100.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4796,100.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4797,0.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4798,100.0,100.0,0.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4799,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4800,100.0,0.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4801,100.0,100.0,100.0,0.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
4802,0.0,100.0,0.0,100.0,"8 of Clubs, 8 of Hearts","4 of Diamonds, 4 of Clubs, 4 of Spades, 9 of Diamonds, Jack of Diamonds"
